video_id,video_type,title,desc,create_time,user_id,nickname,avatar,liked_count,video_play_count,video_danmaku,video_comment,last_modify_ts,video_url,video_cover_url
962160797,video,【708集】大纪录片 《跟/着书/本去旅/行》 全了！在“读万卷书”的同时“行万里路”孩子必看历史记录片 板泉原因只能上传这些，其余在网盘，可下载,网盘,1697271805,3.49E+15,小九妈咪Ancen,https://i1.hdslb.com/bfs/face/4b9309599f63f536d6c827015eca18f5671e29bd.jpg,3005,401937,1164,240,1.71759E+12,https://www.bilibili.com/video/av962160797,http://i2.hdslb.com/bfs/archive/b3d1c3bacf62f34d8b8075c8f2b4fe266e6a5ebe.jpg
1304668079,video,黑死病，大饥荒，大分裂，文艺复兴真相大揭秘！︳艺术闲聊,是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺是复兴但不是文艺,1715862600,329680236,谢拉克洛瓦,https://i0.hdslb.com/bfs/face/5a88e7a90c2d08d3acca0363ecf930d6f85911fb.jpg,7667,148734,297,153,1.72E+12,https://www.bilibili.com/video/av1304668079,http://i2.hdslb.com/bfs/archive/31fee6b446f4955c1987f777cc891a30159551e2.jpg
4502,video,Strongart解说GBA忍者神龟的最后BOSS战,Strongart的原创游戏视频哈~,1269410874,3182,Strongart教授,https://i2.hdslb.com/bfs/face/20b0f2690fd14c6e1b5f8258dc563a592e39eb89.jpg,9,2980,14,10,1.72E+12,https://www.bilibili.com/video/av4502,http://i0.hdslb.com/bfs/archive/ccde7facdc00332886956bcbd793c7a3b4356289.jpg
1705462727,video,香港绝不是文化历史的荒漠！“香港的历史是非常久远的，而且跟中华文化同根同源，一脉相承！”,石榴姐为我们演绎了一个横跨百年的故事，荡气回肠啊。尤其九十多岁的老太太倒在关公刀前那一幕，真是壮烈！今天请来的这位今生嘉宾，更是和这件贺幛有着二十多年的缘分。无论怎么转换身份，都能跟贺幛相遇，讲述不同的文物故事。说到今生故事讲述人，我觉得非他莫属。有请原香港历史博物馆总馆长、香港弘扬中华文化办公室总监——伍志和先生！,1717334177,258844831,CCTV_国家宝藏,https://i1.hdslb.com/bfs/face/2d874c03152756f36cf559ce1cb6a2d3f5c82a70.jpg,1844,35274,74,80,1.72E+12,https://www.bilibili.com/video/av1705462727,http://i2.hdslb.com/bfs/archive/bd661786fd66c068147e94fa2d7078e55f6543ba.jpg
39073551,video,【中国史话】全面讲解 史上各朝代的发展历程（38集全）,"腾讯微云
喜欢的童鞋，请多多点赞、收藏、分享、投币或者右上角点一波关注哦。
您的关注就是UP主持续更新的动力，Thank you。。。么么哒！
《中国史话》节目系科教频道特为暑期特别制作的大型历史题材系列片。 《中国史话》上溯五千年以前的中华文明初始，下至风云变幻的20世纪初期民族危亡、奋发自强的五四运动，浩浩荡荡地为观众特别是广大青少年提供一套生动的普及性的历史知识电视文献。",1545880241,210514921,侨妹似青春,http://i1.hdslb.com/bfs/face/1e8905837af7221800a568a3427a38b5e7886e3b.jpg,3383,360946,1819,163,1.72E+12,https://www.bilibili.com/video/av39073551,http://i0.hdslb.com/bfs/archive/83946ab8f13a57898ae78d591483492ada648222.jpg
1602529149,video,历史课本不敢细写，靖康之耻到底有多耻辱？#历史文化 #宋朝 #历史vlog #靖康之耻,历史课本不敢细写，靖康之耻到底有多耻辱？,1712371425,3.49E+15,历史极客,https://i1.hdslb.com/bfs/face/78a10c7b7418c96adcf1fffb525a468d11ceafb6.jpg,31830,1273246,152,1105,1.72E+12,https://www.bilibili.com/video/av1602529149,http://i1.hdslb.com/bfs/archive/44525b61b9f10b10e8ebb2d4dafaf632300a6b39.jpg
441773315,video,央视纪录片《神秘的西夏》，高清画质,"网络
央视纪录片《神秘的西夏》",1680253015,574645608,华文出版,https://i0.hdslb.com/bfs/face/166701f175ab5f2853570f862fa258f5942bf20b.jpg,17822,491538,7228,702,1.72E+12,https://www.bilibili.com/video/av441773315,http://i0.hdslb.com/bfs/archive/3605a92916a9c688f96617c87c7dc4a7f4eb061e.png
546247279,video,【东北|华东|北师大】世界通史：从史前到当代（合381讲）周巩固 郑寅达 张建华〈世界史|世界历史〉,"此稿系
一、东北师范大学历史系硕士研导周巩固教授团队的《世界古代史》
二、华东师范大学历史系法国史专家王令愉教授以及历史系党委书记、博导沐涛教授的《16-19世纪世界史》
三、华东师范大学历史系博导郑寅达教授的《20世纪世界史》
四、北京师范大学历史学院世界史专业博导张建华教授的《世界现当代史》
五、沈阳大学文传学院副院长杨晓梅教授的《世界当代史》
六、美国迈阿密大学历史系终身教授刘文溪教授的《现代性与世界史》",1624090816,180904367,西西相,http://i2.hdslb.com/bfs/face/c6bc8910eaa5216a3b631eb0a3066ef4c9d1c6e4.jpg,10019,703627,9641,476,1.72E+12,https://www.bilibili.com/video/av546247279,http://i1.hdslb.com/bfs/archive/356245c1a90206acda0166094f4af65a757d6c44.jpg
1104,video,一般少女叼百奇（pocky）片段,猫猫剪辑的一般系列=。=,1262681710,5972,只是为了看看大海,http://i2.hdslb.com/bfs/face/cc85dd39487e01fbee83b876b0743261d34e54ba.jpg,53,6592,97,222,1.72E+12,https://www.bilibili.com/video/av1104,http://i0.hdslb.com/bfs/archive/4d6d4c6c57f7d3a433646f78d704c4b31d32afc2.jpg
77452303,video,干货！39分钟带你搞懂中国千年历史,第一次做视频！！ 一直很喜欢历史，但是一聊起历史，市面上的大多数文章，砖家要不是太传统，（或太受zz影响） 要不然就是以偏概全，震惊体了事。所以趁着感恩节九天假期我就花了一百个小时肝了这个视频，想用历史，经济和其他社会学知识来和大家全面而有深度地聊一聊中国历史。这一期和后两期会讲一讲主要的轮廓，内部细节受限于时长只能挖坑待填，如果反响不错我会后续出详细视频介绍每个朝代和重大历史事件。另外感谢LuckyMaxx授权华山铭和Climber授权竟陵作为BGM，也感谢一流乘授权av55174228的使用,1575032551,339736687,随風说,https://i1.hdslb.com/bfs/face/979f747605d534023531ae03f99cfe4309b55bbd.jpg,57068,1979987,8589,3100,1.72E+12,https://www.bilibili.com/video/av77452303,http://i2.hdslb.com/bfs/archive/d915b7545f5015ba82cfe1985c39ca49138ddfce.jpg
574270702,video,一口气看懂宋朝,,1691053616,3.46E+15,秒懂历史,https://i2.hdslb.com/bfs/face/e1ce97a94175c3e1d8ed6fc84ce1e6dacf0de767.jpg,6853,928453,613,817,1.72E+12,https://www.bilibili.com/video/av574270702,http://i0.hdslb.com/bfs/archive/dc5af5b1fdca338bcc65ab661182387f0f550275.jpg
643967198,video,中国传统文化创意短片《这些都是中国的》华美上线！,https://w.yangshipin.cn/video?type=0&vid=c0000853hcf,1659095409,433587902,央视频,https://i2.hdslb.com/bfs/face/2650856709fe272aa5cf9c89a053c095d7b252e4.jpg,81819,357828,756,151,1.72E+12,https://www.bilibili.com/video/av643967198,http://i0.hdslb.com/bfs/archive/8096d6b8c3b79a229f8f3e815c1e64ad44a4ffee.jpg
512803950,video,【茶馆】豆瓣9.5  一部无法超越的中国文学神作！仅仅用了一个场景，就讲述了50多年的中国历史变迁！,"请让我用50分钟，为你讲述中国的50多年！

如果中国的短篇文学我们只能选择一部，那么《茶馆》是我们的人生必读！",1656302399,495224316,一只萧包子,https://i0.hdslb.com/bfs/face/f489bab405130560a7051d16d61db6babcddd998.jpg,45038,1286999,4566,1027,1.72E+12,https://www.bilibili.com/video/av512803950,http://i1.hdslb.com/bfs/archive/ae49fc5fdffe70067770021dde304eb256499dc7.jpg
397961332,video,57集全【探秘中华56个民族】学习传统文化 了解56个民族风土人情和历史文化,"www.qq.com
中国自古就是一个多民族的国家，每个民族都有其独特的文化风俗，为让孩子更好地认知56个民族，体验不同地理条件下的生活环境，看鉴教育教研团队历时11个月查阅10000+份研究文献，结合儿童的认知能力和习惯，倾力打造《探秘中华56个民族》
课程特色：
·系统讲解56个民族，掌握160+传统文化知识，详细介绍中华56个民族风土人情和历史文化
·探寻非物质文化遗产，趣讲民族神话故事，讲解56个民族的非遗项目，了解中华文明的发展与传承脉络
·手工绘制56个动画IP，200++分",1682381746,1802117855,王子麻麻_wzmm117,https://i2.hdslb.com/bfs/face/08191d29fe1a6d8c330cdf89f8124691264bf1ff.jpg,938,124734,304,35,1.72E+12,https://www.bilibili.com/video/av397961332,http://i0.hdslb.com/bfs/archive/6270762fc05939e3b8a00469d291d95f72f3dcc0.png
1704,video,【巡音ルカ】Mind Flower【コラボPV】,sm9538407 そそそP,1264820811,925,911,https://i1.hdslb.com/bfs/face/ea01fab74c159570ed511d28d8d22e17ff08ba9c.jpg,26,6316,10,18,1.72E+12,https://www.bilibili.com/video/av1704,http://i1.hdslb.com/bfs/archive/f7d091463dcbcd2ce29d3846d60406f24d3cf0f4.jpg
90286068,video,纪录片《中华文明》全10集 国语高清1080P纪录片,"纪录片《中华文明》全10集 国语高清1080P纪录片
大型历史纪录片《中华文明》共十集，每集四十六分钟，各集分别体现出每个时代不同的人文主题，全部画面素材采用三十五毫米电影胶片拍摄，按照时间的纵向顺序，起始于五千年前的新石器时代，结束在鸦片战争之前，以考古依据、遗址和文物为有力佐证，真实清晰地展示中华民族文明演进的伟大历程，映射出炎黄子孙自强不息与厚德载物的民族精神。仅供学习，勿做商用！！！",1582173291,347536341,成大拙,https://i0.hdslb.com/bfs/face/d5c597f1cfe2424d46fdeac499585afac1922d9a.jpg,629,55720,646,111,1.72E+12,https://www.bilibili.com/video/av90286068,http://i1.hdslb.com/bfs/archive/6bd395b5f45148a542a1ceac2d3b4c49951c353a.jpg
651334972,video,南京：什么是南京？17分钟上帝视角，深度解构真实六朝古都。观世界·见自己【城市漫谈 - 四大古都】,南京，这座中国历史上最重要的城市之一，其千百年来历程之波折跌宕，经历之离奇诡异，繁华时的鼎盛造极，劫难时的悲怆浩荡，在四大古都中尤以为···,1675435393,1562635635,城市漫谈,https://i0.hdslb.com/bfs/face/7906d4b8e0e925e37c5e81c7acd5aad81ca116f2.jpg,2791,132020,429,224,1.72E+12,https://www.bilibili.com/video/av651334972,http://i2.hdslb.com/bfs/archive/748bf93885cfbe180b9c3af2dd5a143a9f0303d5.jpg
341475864,video,40集全完结【中华名人故事】了解中国历史,40集全完结【中华名人故事】了解中国历史,1652150423,24797667,小星星学英语,https://i0.hdslb.com/bfs/face/24dfb30a49d5b8fd670c67e69436b6d5b6eee640.jpg,5545,874925,7065,455,1.72E+12,https://www.bilibili.com/video/av341475864,http://i1.hdslb.com/bfs/archive/127d8c143e0e1333ac471e7fd94743e71ee151c4.jpg
14758664,video,【中国历史】这是300集的版本，历史总是能让人回味无穷,"cctv（应该是吧，好久的了）
历史没有真相，残存的只有一个道理（作为全球唯一一个文明型国家，我觉得我们的历史是值得被铭记的）【我会把这个系列慢慢上传完的】",1506244129,15616967,别野君,http://i2.hdslb.com/bfs/face/fb85942da4adaff2ea663e39b6caf15197413024.jpg,12015,1333203,8911,524,1.72E+12,https://www.bilibili.com/video/av14758664,http://i2.hdslb.com/bfs/archive/ab933abab9fe40046a95d271238ef6e9a425b5bc.png
1855297307,video,韩流如何在朝鲜传播？倒逼朝鲜女团出道，七十年文化斗争，一边强攻一边死守,半个世纪以来，韩流的福利多得数不过来。,1717240500,17596141,金花顺子,https://i1.hdslb.com/bfs/face/ca76a646b04424c6a5dd8fbc7a241f0da0feeebb.jpg,14749,320560,650,1243,1.72E+12,https://www.bilibili.com/video/av1855297307,http://i1.hdslb.com/bfs/archive/86cd4db99a2a2fa7fd7731aac88b5c89ef5345a7.jpg
1791,video,【网战】（战争基器向）你所不知道的使命召唤6,原创渣技术我自重，这个应该玩的人不多吧，不过最近会用控制台命令的多了，貌似这样的房间也多了，不过有些房主实在是有些下限……另外求cod6 coop，本人渣技术高意识，有意者联系qq445284529……谢绝搞基……,1264999879,6827,Duke13,https://i2.hdslb.com/bfs/face/75305e10cbe656383e19f5c82cb23360ff6dd84e.jpg,16,3343,42,25,1.72E+12,https://www.bilibili.com/video/av1791,http://i0.hdslb.com/bfs/archive/b78dd4a04c8e7c1d6602c636ca9d5a57e5c624a6.jpg
643967198,video,中国传统文化创意短片《这些都是中国的》华美上线！,https://w.yangshipin.cn/video?type=0&vid=c0000853hcf,1659095409,433587902,央视频,https://i2.hdslb.com/bfs/face/2650856709fe272aa5cf9c89a053c095d7b252e4.jpg,81819,357828,756,151,1.72E+12,https://www.bilibili.com/video/av643967198,http://i0.hdslb.com/bfs/archive/8096d6b8c3b79a229f8f3e815c1e64ad44a4ffee.jpg
85543227,video,【搬运】中国文化史,"中国文化史
中国文化史",1580281959,311887944,今天咖啡续命了吗,https://i0.hdslb.com/bfs/face/382b9cf598cd2b0e8378d664e5af90deddbb2ea2.jpg,94,7028,3,9,1.72E+12,https://www.bilibili.com/video/av85543227,http://i2.hdslb.com/bfs/archive/adcca44860624bccceb5384e38b5f8b399e9408a.jpg
1755254241,video,中国历代疆域演变全过程【夏朝至元朝】编年体版，中华五千年通史,,1717386362,2031611524,视界先生z,https://i1.hdslb.com/bfs/face/178e57ae47d9d426555c05d233e2b3fd1f30ae2c.jpg,22,1695,5,1,1.72E+12,https://www.bilibili.com/video/av1755254241,http://i1.hdslb.com/bfs/archive/a8b628dbc50bc94495000d19834ba9d3a5a71eb4.jpg
385760932,video,10部高趣味历史纪录片！历史还能这么玩？打开眼界，重塑历史观必备！,"备注：此视频作品为《假期必看10部高分纪录片》上、中、下三版的集合。
第一部：《如果国宝会说话》
四个系列共一百集，每集5分钟。
为拍摄该纪录片，摄制组足迹遍布全国，拍摄了全国近百家博物馆与考古研究所，以及五十余处考古遗址。
每一集选取一件国宝级文物，通过文物的口吻讲述曾经发生的传奇。
片中没有高冷的学术性叙事，也没有渲染猎奇和晦涩难懂的内容，语言通俗易懂，简短直白。
文物不再是冷冰冰的典藏品，它也有鲜活的生命。
穿过漫长的历史长河，它以它原本的姿态，
背负着沉甸甸的历史向我们走来。

第二部：《中国唱诗班》
一年打造一部的精品之作，由六个诗词故事组成，每集时长5-20分钟不等，完全由中国青年团队独立原创手绘。
真正地诠释了中国人的浪漫，是一部充满中国古典气息的国民动漫纪录片。
以诗为媒，以画为介，将中国传统古诗词的魅力娓娓道来。


第三部：《故宫100-看见看不见的紫禁城》
全剧共100集，每集6分钟的长度。讲述了故宫中100座建筑的故事，呈现故宫的历史、现状和未来。
通过看得见的空间，将“看不见”的紫禁城建筑的实用价值以及美学价值加以演绎，为故宫创建一座超越时空的影像博物馆。
一",1657383215,1117900382,尼莫Talk说,https://i2.hdslb.com/bfs/face/d0c34bfacc7345d83cebf8e82c526f5c481b6309.jpg,1845,103784,44,14,1.72E+12,https://www.bilibili.com/video/av385760932,http://i0.hdslb.com/bfs/archive/963ea7d81bab9d2e04bb06d7c6b988a936dfd318.jpg
274641992,video,古代十大春宫图,古代十大春宫图,1691809651,1382110242,我是74后,https://i0.hdslb.com/bfs/face/44901c99f8424957b5dee7b129c3231a1fcaa4e5.jpg,1571,625016,49,51,1.72E+12,https://www.bilibili.com/video/av274641992,http://i1.hdslb.com/bfs/archive/4c3f9aa560b83ede2883baa53593dfffba2b254f.jpg
651334972,video,南京：什么是南京？17分钟上帝视角，深度解构真实六朝古都。观世界·见自己【城市漫谈 - 四大古都】,南京，这座中国历史上最重要的城市之一，其千百年来历程之波折跌宕，经历之离奇诡异，繁华时的鼎盛造极，劫难时的悲怆浩荡，在四大古都中尤以为···,1675435393,1562635635,城市漫谈,https://i0.hdslb.com/bfs/face/7906d4b8e0e925e37c5e81c7acd5aad81ca116f2.jpg,2791,132020,429,224,1.72E+12,https://www.bilibili.com/video/av651334972,http://i2.hdslb.com/bfs/archive/748bf93885cfbe180b9c3af2dd5a143a9f0303d5.jpg
698717209,video,在这个被迫内卷的社会，我们该怎么办？,,1684232653,1929837001,意公子_,https://i1.hdslb.com/bfs/face/65ef03cc77b8ffeede421e0a3bc2f9504b59deb2.jpg,5450,222124,226,201,1.72E+12,https://www.bilibili.com/video/av698717209,http://i1.hdslb.com/bfs/archive/3fa67437c1d43805d6263bc004fbce2476eca285.jpg
345718836,video,“像历史书里走出来的一样！这都是别的国家羡慕不来的文化！”,顶级的构图和光影，真的会被震撼到！~,1663576477,348487243,她脚踝银铃响了,https://i1.hdslb.com/bfs/face/30b4c024337dacaaef59c4e3dda71a4a6dc0704c.jpg,221696,1702270,1154,1723,1.72E+12,https://www.bilibili.com/video/av345718836,http://i1.hdslb.com/bfs/archive/621268ce7d841788233a0e8df08c487afa2e2a21.jpg
1250159071,video,一口气看完唐朝诗人编年史，这下知道谁先谁后了,一口气看完唐朝诗人编年史，这下知道谁先谁后了,1706868000,1388499326,知识放映室,https://i2.hdslb.com/bfs/face/35a226c05b75247ca2d4b8da3386a5986776f00f.jpg,6879,163071,1037,439,1.72E+12,https://www.bilibili.com/video/av1250159071,http://i1.hdslb.com/bfs/archive/29f253ee353762fdda86cf7ede65ed5dd7358a60.jpg
1855297307,video,韩流如何在朝鲜传播？倒逼朝鲜女团出道，七十年文化斗争，一边强攻一边死守,半个世纪以来，韩流的福利多得数不过来。,1717240500,17596141,金花顺子,https://i1.hdslb.com/bfs/face/ca76a646b04424c6a5dd8fbc7a241f0da0feeebb.jpg,14750,320711,650,1243,1.72E+12,https://www.bilibili.com/video/av1855297307,http://i1.hdslb.com/bfs/archive/86cd4db99a2a2fa7fd7731aac88b5c89ef5345a7.jpg
73307815,video,【历史】纪录片《中华文明》十集全,"https://b23.tv/av17043630/p1央视
大型历史纪录片《中华文明》共十集，每集四十六分钟，各集分别体现出每个时代不同的人文主题，全部画面素材采用三十五毫米电影胶片拍摄，按照时间的纵向顺序，起始于五千年前的新石器时代，结束在鸦片战争之前，以考古依据、遗址和文物为有力佐证，真实清晰地展示中华民族文明演进的伟大历程，映射出炎黄子孙自强不息与厚德载物的民族精神。",1571953070,325396244,美友影音,http://i2.hdslb.com/bfs/face/863ab9065f90704c11963747507950ad00159a37.jpg,94,9734,9,7,1.72E+12,https://www.bilibili.com/video/av73307815,http://i0.hdslb.com/bfs/archive/5bee4b0aff4c4d862ff87f30ce457c93763d7e81.jpg
656373354,video,纪录片· 【中华文明】从神权到法制（全十讲）,大型历史纪录片《中华文明》共十集，每集四十六分钟，各集分别体现出每个时代不同的人文主题，全部画面素材采用三十五毫米电影胶片拍摄，按照时间的纵向顺序，起始于五千年的前的新石器时代，结束在鸦片战争之前，以考古依据、遗址和文物为有力佐证，真实清晰地展示中华民族文明演进的伟大历程，映射出炎黄子孙自强不息与厚德载物的民族精神。,1684600223,486772957,叶凌尘-读书人,https://i1.hdslb.com/bfs/face/1f9be3b5ad797a64b07ecb454ca4259bc670bbcb.jpg,3745,98460,160,53,1.72E+12,https://www.bilibili.com/video/av656373354,http://i0.hdslb.com/bfs/archive/5fbf6a84bc44b0bb2653f15314db261cd3b1447e.png
1355497531,video,丝路，从长安到敦煌，夜话。,-,1717577077,523511995,--sum-Mer--,https://i0.hdslb.com/bfs/face/member/noface.jpg,2,25,0,0,1.72E+12,https://www.bilibili.com/video/av1355497531,http://i0.hdslb.com/bfs/archive/209c242c2af3a8a065b947476525c0a3d424ecf7.jpg
874885336,video,【全740集】必看大语文纪录片《跟/着书/本去旅行》读万卷书，行万里路，孩子必看的大语文纪录片,"www.qq.com
【全740集】必看大语文纪录片《跟/着书/本去旅行》读万卷书，行万里路，孩子必看的大语文纪录片",1697958663,594992077,妞妞妈爱分享,https://i1.hdslb.com/bfs/face/78139a8932f4ef7f735e922b86c5dfb892d21b85.jpg,812,101420,24,145,1.72E+12,https://www.bilibili.com/video/av874885336,http://i1.hdslb.com/bfs/archive/9ae8654854b6f36290574c261d4c54042e9d1d1b.jpg
952040914,video,【纪录片】中国风水文化 100集全,"网络
【纪录片】中国风水文化 100集全",1680595820,3.49E+15,国学宝库,https://i2.hdslb.com/bfs/face/53462034f127a0f2d1c24abd3644611ce3b196fb.jpg,7252,163086,124,85,1.72E+12,https://www.bilibili.com/video/av952040914,http://i1.hdslb.com/bfs/archive/ae880657055dcffdcc10670fe331b0ac007e41a9.png
933448930,video,拯救4亿国人！打破两个世界纪录！却被当做小破书？【中国人必看的新华字典传奇】,"它曾经启蒙了一代又一代中国人，
从蒙昧走向文明，点亮了数亿人的精神世界。

致敬它背后的伟大学者们。
他们为文化事业献身的伟大精神，值得我们学习！

ps：这期不是恰饭哦",1633402458,192090,小透明明TM,https://i0.hdslb.com/bfs/face/dac77542be0f716bc0837a08d17868ba5a651836.jpg,167081,4592293,20753,5030,1.72E+12,https://www.bilibili.com/video/av933448930,http://i1.hdslb.com/bfs/archive/85bc50c24dc91ab009a2017c0ff0dd8fde466765.jpg
1801938478,video,啊~历史竟如此有料！一期宝藏书单带你入坑中国史,素材来源：二里头夏都遗址博物馆、Director鹤唳云端（BV1n441127jG）、人类文史局、科学旅行号，部分画面素材来源网络,1710498443,102584256,浪花姜,https://i0.hdslb.com/bfs/face/ac04da8dd94a0cbee7312a98383a35f77819c899.jpg,21793,324132,904,1055,1.72E+12,https://www.bilibili.com/video/av1801938478,http://i0.hdslb.com/bfs/archive/fac07cd63f9b471ddcd1f52e779001974811689e.jpg
3479721,video,【纪录片】大型历史纪录片《中华文明》共十集,央视网 大型历史纪录片《中华文明》共十集，每集四十六分钟，各集分别体现出每个时代不同的人文主题，全部画面素材采用三十五毫米电影胶片拍摄，按照时间的纵向顺序，起始于五千年前的新石器时代，结束在鸦片战争之前，以考古依据、遗址和文物为有力佐证，真实清晰地展示中华民族文明演进的伟大历程，映射出炎黄子孙自强不息与厚德载物的民族精神。,1451470819,7619066,真正的蘑菇,https://i2.hdslb.com/bfs/face/8050726192438b91794ddf1728ce70fc1d870503.jpg,2964,242301,3691,202,1.72E+12,https://www.bilibili.com/video/av3479721,http://i2.hdslb.com/bfs/archive/89080045e5cd4a870ee2e1965a6a1b8d928ce4eb.jpg
445368981,video,文化视角看世界（续）,带你从客观的角度重新认识中国文化！,1688029800,357156777,乔克里特,https://i0.hdslb.com/bfs/face/5a73cdef076ebfb148caa857e4a1342494076924.jpg,8182,175083,988,1594,1.72E+12,https://www.bilibili.com/video/av445368981,http://i0.hdslb.com/bfs/archive/9f326300ba2456786967da10ba5b9e36d5ccd0b3.jpg
952040914,video,【纪录片】中国风水文化 100集全,"网络
【纪录片】中国风水文化 100集全",1680595820,3.49E+15,国学宝库,https://i2.hdslb.com/bfs/face/53462034f127a0f2d1c24abd3644611ce3b196fb.jpg,7252,163086,124,85,1.72E+12,https://www.bilibili.com/video/av952040914,http://i1.hdslb.com/bfs/archive/ae880657055dcffdcc10670fe331b0ac007e41a9.png
851007732,video,"找回12,000名被美国历史教科书抹去的中国人","在高中语文课本上有一篇文章《包身工》，里面有一句话或许大家还有些印象：
“美国铁路的每一条枕木下面都躺着一具爱尔兰工人的尸骨”。

而实际上在太平洋铁路西段最险峻的部分，埋藏的更多的是中国劳工的遗骸。他们的尸骨累计可达到15万斤，但是就是这段历史曾因为排华浪潮的出现等种种原因而被深深掩埋。所以这期视频主要讲述就是这段关于铁路华工的故事，做了一个多月，如果大家觉得有用的话请留下你的三连呀，酸酸在此祝您和您的家人新春快乐、身体健康、万事如意。

其他：
（1）关于这期视频，其实还有太多细节与打动我的地方都没来得及做进视频里，比如：在铁路华工罢工的时候，时逢春节，无论公司如何威逼利诱，华工们还是坚持离开工作岗位要和自己的同胞一起过春节；他们虽然身在异乡，但是仍然惦念着故乡的味道，最喜欢的食物是大米、鱼干、墨鱼、蜜饯、咸瓜子、烤鸭、鸭蛋、咸菜、枣等；“华人无论在加利福尼亚的哪个地方定居，都会努力种植农作物，饲养牲畜、捕捞鱼虾，为自己的同胞和当地人提供食物”；甚至他们吃饭用的陶器和瓷器都来自家乡，在中央太平洋铁路沿线发现的陶瓷碎片，来自7000英里（11265千米）外的珠江三角洲地区的某个窑厂（",1643364018,106685726,二二酸酸,https://i2.hdslb.com/bfs/face/fbcd640668be54fd4cc09489c74bb772cd207663.jpg,122497,1247403,8900,1825,1.72E+12,https://www.bilibili.com/video/av851007732,http://i0.hdslb.com/bfs/archive/d5cd3493eaaec7963246e7f82f09298dec29dae2.jpg
445368981,video,文化视角看世界（续）,带你从客观的角度重新认识中国文化！,1688029800,357156777,乔克里特,https://i0.hdslb.com/bfs/face/5a73cdef076ebfb148caa857e4a1342494076924.jpg,8182,175083,988,1594,1.72E+12,https://www.bilibili.com/video/av445368981,http://i0.hdslb.com/bfs/archive/9f326300ba2456786967da10ba5b9e36d5ccd0b3.jpg
3698337,video,【历史纪录片】中国古代文化圣贤 6集全,优酷下载，下载地址：http://v.youku.com/v_show/id_XMTc4MzkxMjQ=.html?f=1320117&amp;firsttime=0&amp;from=y1.9-4 这是首部关于中国古代圣贤思想的影像记录。中华两千五百年文化积淀的人生智慧与谋略、本土宗教信仰中蕴含的道德哲学与精神都浓缩在这次文化之旅中。,1454068266,2438336,异想天酱,http://i2.hdslb.com/bfs/face/8a2dafa28798323754f4e9bd8ebaf91164168190.jpg,217,32268,502,33,1.72E+12,https://www.bilibili.com/video/av3698337,http://i1.hdslb.com/bfs/archive/3ec10c20e601304e0def8ae01d026fcb97a06212.png
705443852,video,冈仁波齐的前世今生！,-,1699023455,3.55E+15,v叔旅行,https://i0.hdslb.com/bfs/face/8c996ff8d4641cd6afcdd3c90bec3d1a2d45fb13.jpg,5811,134877,250,263,1.72E+12,https://www.bilibili.com/video/av705443852,http://i0.hdslb.com/bfs/archive/ee0ebd0bed3ac347bb72d66a1d210268e2e02bcb.jpg
1703617835,video,社恐分子苏轼的一生#meme演绎#历史故事,,1714042800,1968414430,一起课件,https://i1.hdslb.com/bfs/face/d99b531a5ab6cc9e266cba3d17aed52234c24d1a.jpg,1182,20068,57,33,1.72E+12,https://www.bilibili.com/video/av1703617835,http://i1.hdslb.com/bfs/archive/3ce67b164c0f7732b68c77bfb9f0aa09e4f48820.jpg
1205458918,video,有学问，不等于有文化,有学问，不等于有文化,1717512352,1931000513,走进国学,https://i2.hdslb.com/bfs/face/17cee45a5514ee90a390e9817b81ed4b4b5c091a.jpg,29,1218,0,1,1.72E+12,https://www.bilibili.com/video/av1205458918,http://i0.hdslb.com/bfs/archive/42d2e279a890a56e2a7f28495ad6b1a81db520d3.jpg
858391936,video,《中国》纪录片，中华文明独特的文化基因，感受下老祖宗极致审美！！！,"《中国》纪录片，中华文明独特的文化基因，感受下老祖宗极致审美！！！
制作不易请各位爷赏个三连
如有侵权请联系删除",1664101756,294777425,你的Marc哥哥哦,https://i2.hdslb.com/bfs/face/ba0b6b0ead52772df96b9447bbc983ab6287c9ed.jpg,44,3254,3,0,1.72E+12,https://www.bilibili.com/video/av858391936,http://i1.hdslb.com/bfs/archive/1a70c227c08d989dc1af5920465159082bc2ebe4.png
447076009,video,【纪录片】《中国风水文化》100集全,如果觉得还不错，麻烦给个三连！谢谢~,1691755217,2147327022,长安书院_,https://i0.hdslb.com/bfs/face/5be17e4e1896904be66a0f29e26c32268b106a56.jpg,3017,84872,34,38,1.72E+12,https://www.bilibili.com/video/av447076009,http://i2.hdslb.com/bfs/archive/ae23482cb318570248185b874d68549c342ed996.png
