note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url
65ab3a21000000001100edfc,video,没有人这么背历史吗,,http://sns-video-bd.xhscdn.com/stream/110/259/01e5ab39efd7e107010376038d24db6da9_259.mp4,1705720353000,1705720353000,5e83f35c0000000001003b7e,xiaouu,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30v44udbhli005nk3ude08erug4ihjdo,74394,11396,1132,80,,https://sns-img-qc.xhscdn.com/e3a7a565-1a18-7fa9-4b7b-1a3bf0fc315d,,1717587663623,https://www.xiaohongshu.com/explore/65ab3a21000000001100edfc
6478b0d80000000013006309,normal,悠悠中华史🔥3分钟看懂中国历史朝代顺序,"仲华上下五千 年，悠悠历史你了解多少？
👌自用可保存，可以配合朝代歌一起记忆～
☀朝代歌
三皇五帝始，尧舜禹相传。
夏商与西周，东周分两段。
春秋与战国，一统秦两汉。
三分魏蜀吴，两晋前后延。
南北朝并立，隋唐五代传。
宋元明清后，皇朝自此完。
❤官住我一起学习历史～
          ",,1685631192000,1685974524000,634638a20000000018028464,啾啾的丘,https://sns-avatar-qc.xhscdn.com/avatar/635935332f469f6176ba800f.jpg,72462,71004,799,6494,,"https://sns-img-al.xhscdn.com/f9b11c23-f91f-1873-38fc-1484ef39b897,https://sns-img-al.xhscdn.com/d3b53c96-971b-f299-c5f6-b3cbd0dc2943,https://sns-img-al.xhscdn.com/e28d45d7-4e4c-7e85-a572-1805ed913b20,https://sns-img-al.xhscdn.com/5abde99a-7c21-4dd5-eb9f-d20d4498b909,https://sns-img-al.xhscdn.com/873f5c37-ea08-3234-26bf-60fab5c008a4","趣味历史知识,历史那些事儿,历史,中国历史,干货,知识分享,国学,历史朝代,中国历史朝代歌,历史笔记,朝代历史",1717587663638,https://www.xiaohongshu.com/explore/6478b0d80000000013006309
65bfe09900000000020109f6,normal,“千古一帝，万世功绩”,"嬴政一统，八荒六合，掌天下霸权，开创万世帝业，也是从他开始，大一统的思想便永烙入后世心中。
（个人很喜欢政哥QvQ，他虽被历史称为暴君但功绩不可磨灭，不管如何还是要站在多重角度不同立场上进行客观评价，勿吵勿吵
（关于围棋查了好多文献，但秦朝对其的记载少之又少TT请勿考究TT
   ",,1707073689000,1707076368000,5c4a759c0000000010039100,鹤尘,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312o9uqvuik005n2aeme47480892vej0,58786,7792,690,204,,https://sns-img-bd.xhscdn.com/afcb45b5-b268-12cc-a44b-6cf06afac392,"嬴政,秦朝,历史同人,水墨风",1717587663638,https://www.xiaohongshu.com/explore/65bfe09900000000020109f6
62bc3d490000000021037194,normal,历史知识 | 中国历史朝代时间轴,"[清单R] 古代朝代顺序简要时间轴
    ",,1656503625000,1656840150000,61096b5e0000000020029c02,77的琪,https://sns-avatar-qc.xhscdn.com/avatar/64538a97460bcbf54fb6d139.jpg,55839,44829,746,3141,,"https://sns-img-bd.xhscdn.com/7d443c6b-3700-108e-80b1-72f38ab9cf11,https://sns-img-bd.xhscdn.com/2d5e2c7a-191d-a1d5-45fc-678bb3bbd7f0","中国历史,历史笔记,古代历史,时间轴,历史",1717587663638,https://www.xiaohongshu.com/explore/62bc3d490000000021037194
65731e14000000003403e3bd,normal,妈耶❗️不愧是央视力荐❗️巨巨巨好看😭,"🎥片名：《中国》第二季
🌟🌟🌟🌟🌟评分：9.8分
⏳集数：全12集
✅讲述了从盛唐时期到辛亥革命的历史故事，让我们看到了跨越千年时空的发展历程。
✅真正意义上的纪录片，直接吹爆！太震撼了！!
✅电影质感，构图、光影都有种写意美学，氛围拉满…
✅四整体比较的通俗易懂、故事性极佳。
没有夸张的演绎，只有缓缓的旁白，无声的震撼
✅用无数个细节把人物""写活""，让其有血有肉
希望大家可以提升对我国文化的认识和自豪感，开阔自己的眼界和格局，成为有独立思考能力的人。
              ",,1702043156000,1702043156000,56584803cb35fb048550c431,清清爱追剧,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2hssif1kim06g43bgvu407h1hrokrnoo,55225,41348,477,2624,,"https://sns-img-qc.xhscdn.com/13d13edc-ee33-fadd-3a4d-f703ff88b470,https://sns-img-qc.xhscdn.com/66dcc6be-1152-e9a1-3ea4-a956d8be0ea4,https://sns-img-qc.xhscdn.com/bc3e269e-0229-c865-a439-2d0375682a1b,https://sns-img-qc.xhscdn.com/f5e6a028-2a6f-4d62-7a29-ae6ea25bceeb,https://sns-img-qc.xhscdn.com/64f1efd8-e0f3-ae34-8d5b-c09b47bf4541,https://sns-img-qc.xhscdn.com/6840061e-6796-4911-e40e-99e2a289c698,https://sns-img-qc.xhscdn.com/82067fcc-bd58-eba6-0b11-ef9e8b955fb4,https://sns-img-qc.xhscdn.com/6e11fc3c-f3f9-06fa-9bbd-2d0f612934b3","古装剧,古装电视剧,纪录片,值得一看的纪录片,纪录片分享,历史故事,历史人物,历史,电影推荐,电影,高分纪录片,值得推荐的纪录片,必看纪录片,豆瓣高分纪录片",1717587663638,https://www.xiaohongshu.com/explore/65731e14000000003403e3bd
65bb789f0000000011004800,normal,中国非遗·傩戏,"傩戏起源于商周时期的方相氏驱傩活动，又成鬼戏，是汉族最古老的一种祭神跳鬼，驱瘟避疫，表示安庆的娱神舞蹈。
	
傩仪由于受到民间歌舞，戏剧影响，开始衍变为旨在酬神还原的傩戏。
	
傩戏流行于四川、贵州、江西、安徽贵池、青阳一带以及湖北西部山区。
	
中国戏曲主要由民间歌舞、说唱和滑稽戏三种不同艺术形式综合而成，它的起源是原始歌舞。傩是原始祭祀仪式的重要活动，是原始舞蹈的源头，因此，它也可以说是中国戏曲的源头之一。
	
好久没更这个系列了[吧唧R]
女傩起舞   祈福禳灾  消难纳吉[喝奶茶R]
	
      ",,1706784927000,1706785014000,5d03a0f100000000100009d2,南栀在画画,https://sns-avatar-qc.xhscdn.com/avatar/613aeafd180fc210786b8971.jpg,53097,10322,517,309,,"https://sns-img-qc.xhscdn.com/c14b319c-c974-e231-4a65-3d175eb63a5e,https://sns-img-qc.xhscdn.com/b4c0edf4-e352-1b54-a57c-e0c51a469a48,https://sns-img-qc.xhscdn.com/bb6ebc2e-771f-3d63-0002-0bc8481ba116,https://sns-img-qc.xhscdn.com/1944d0f9-8c0c-c955-a594-abdc0e40513c","龙年快乐,古风插画,画画的日常,绘画,中国非遗,中国非遗文化,傩戏",1717587663638,https://www.xiaohongshu.com/explore/65bb789f0000000011004800
642e9a80000000001300857b,normal,历史时间轴事件大全！,    ,,1680775808000,1680775809000,5f11ccbc000000000100310a,一栋别墅,https://sns-avatar-qc.xhscdn.com/avatar/63c0e089ed0aafa081bdce19.jpg,51865,33929,472,2524,,"https://sns-img-hw.xhscdn.com/b5cc66c3-e0be-e321-3909-e36d134a428f,https://sns-img-hw.xhscdn.com/bfaf1423-9b94-dd9a-6dac-282f73a4191a,https://sns-img-hw.xhscdn.com/021a3378-2994-833a-a2e8-fdc38ce82b27,https://sns-img-hw.xhscdn.com/119023cc-47bd-25a1-d0ef-4a5af2424c9a","历史时间轴,历史,历史笔记,高中历史,初中历史",1717587663638,https://www.xiaohongshu.com/explore/642e9a80000000001300857b
65d531c9000000000b0155ea,normal,我去😭 太震撼了‼️ 不愧是央视力荐‼️,"🎬🎬片名《何以中国》更新完
腾讯视频播放
✨
✅又是一部神级纪录片，真的是巨巨好看😘😘
演员的镜头语言情绪丰富、配音很舒服🤗🤗
老胡的新造型也是一大亮点一封穿越千年的书信，拉开了序幕
✨
✅片中共8集：《摇篮》、《星斗》、《古国》、《择中》、《殷商》、《家国》、《天下》、《秦汉》为题，全方位解码了中国大地之上百万年的人类史、一万年的文化史、五千多年的文明史，交出了一份宏大、深邃又生动的时代文化答卷🌹🌹
✨
这部纪录片也是非常的有趣、不会很枯燥，值得一看，没有看过的姐妹一定不能错过很喜欢老胡出演的汉代长官置啬夫💓💓
          
",,1708470729000,1708470730000,602b9ff4000000000100a4ba,杂货铺,https://sns-avatar-qc.xhscdn.com/avatar/64475fa588c2f42037937a60.jpg,51845,38049,484,1560,,"https://sns-img-qc.xhscdn.com/d9842e0a-1d0d-585d-b3a0-73e3179c7772,https://sns-img-qc.xhscdn.com/c77334aa-baa1-f6bd-3684-4327af80713b,https://sns-img-qc.xhscdn.com/10f10d6d-7343-8162-0a09-793159520c38,https://sns-img-qc.xhscdn.com/c03fbb9f-2ebd-31fc-b59d-0b0d9a04c24a,https://sns-img-qc.xhscdn.com/350b9274-84cc-f1e7-782d-26909da41b84,https://sns-img-qc.xhscdn.com/430325ee-d23d-7d2c-0401-e89297f19eb3,https://sns-img-qc.xhscdn.com/e31a19f5-0ac2-ba0f-1070-72c6c4d49030","纪录片,纪录片推荐,纪录片分享,纪录片解说,值得一看的纪录片,高分纪录片,值得推荐的纪录片,央视宝藏纪录片,历史纪录片,必看纪录片,宝藏纪录片,小众旅行地",1717587663638,https://www.xiaohongshu.com/explore/65d531c9000000000b0155ea
650700b00000000014026249,normal,比小说还好看的历史书！读完猛涨智慧格局！,"很多人问，为什么要多读历史？
	
🥹因为，一个人的无知，往往是对历史的无知。历史读多了，你会见到各种大势，各种历史中不为人知的一面，各种被命运洪流裹扶而去的微小个体，你会发现人的渺小，世事的既定和多变。
	
学历史能鉴古今知兴替，明智明理，增涨见识和智慧。
	
-
	
📚分享一个我视为珍宝的历史书单
	
.
🔘《碌碌有为》
这本书以微观和宏观相结合的方法，从一个个普通人和家庭的故事，逐步延伸至中国社会的方方面面，从而展现人口的变迁、衣食住行、农村和城市的形成、秘密社会、风俗习惯、文人与教育、宗教信仰、法律与社会、宗族与家庭等等，让大家看到更细节的中国。
	
.
🔘《饥饿的盛世：乾隆时代的得与失》
乾隆的统治占据了18世纪的大部分时间，乾隆统治下的中国，是中国几千年历史中人口最 多、国力最 盛的时期，然而乾隆身后却是盛世的崩塌和一个逐渐衰败的大清王朝。
	
.
🔘《千年悖论：人性的历史实验记录》
张宏杰独辟蹊径，不批判也不仰视，将吴三桂、曾国藩、慈禧、朱元璋等历史人物各种光怪陆离的标签撕去，展示了他们在善恶的纠缠中，虽奋力挣脱时代枷锁但终究难逃命定结局的“悖论”。
	
.
🔘《洪武：朱元璋的成与败》
叙述了朱元璋由乞丐到皇帝的传奇经历，并将他放入中国文化的大背景下，深入剖析其统治的成败得失以及对中国文化与社会的深远影响。
	
.
🔘《曾国藩传》
“天下之至拙，能胜天下之至巧”，这本书写尽了曾国藩为人处事的的方法、智慧以及成功的秘诀，他以一种笨拙的精神，诠释了一个持续奋斗者的升级之道。
	
.
🔘《权力的面孔》
讲述了中国历史上11位皇帝的成长史，深入分析了他们在皇权压力之下所呈现出来的不同的人性侧面，解读了中国传统社会的权力运作法则和背后的行为逻辑。
	
.
🔘《宋仁宗：共治时代》
这本书还原了宋仁宗作为儿子、丈夫、父亲和君主四重角色的所作所为。
	
.
🔘《风雅宋：看得见的大宋文明》
宋朝的起居饮食，图文并茂、雅俗共赏的宋代社会生活画卷。
	
-
	
读完这些历史书，我们不仅可以窥见历史的足迹，还会猛涨智慧格局！
	
          ",,1694957745000,1694957745000,5b051cff11be107bcdd2a13b,逃妖读书分享,https://sns-avatar-qc.xhscdn.com/avatar/619b0b190b20278c23f09ff8.jpg,50857,32567,308,702,,"https://sns-img-bd.xhscdn.com/0a815162-b0d1-9c58-4918-cab09a8b13c7,https://sns-img-bd.xhscdn.com/464d8b0b-35fa-f832-4471-51eac4a0181d,https://sns-img-bd.xhscdn.com/d7c194b6-924b-5fc2-0235-19035ff234e1,https://sns-img-bd.xhscdn.com/208b0a3c-1f15-cda7-484f-24b1eb2c5437,https://sns-img-bd.xhscdn.com/b86852dd-29e5-8aa5-9c27-0d0fdbaefd76,https://sns-img-bd.xhscdn.com/27d68bc9-8f16-4359-40b4-958c36c610bb,https://sns-img-bd.xhscdn.com/cc578ea4-78b5-1833-89f5-fcee9fb54f4d,https://sns-img-bd.xhscdn.com/4e55e400-0c90-6c9d-f248-a500d2c126c5,https://sns-img-bd.xhscdn.com/ef21389f-f23b-7107-8e1e-b2a4d4156e67,https://sns-img-bd.xhscdn.com/0e8683af-7161-8bb9-68c1-c0c5099f6aae","我的私人书单,分享好书,历史,中国历史,铭记历史,书单,读书,历史人物,阅读,阅读书单,书荒焦虑求推荐",1717587663638,https://www.xiaohongshu.com/explore/650700b00000000014026249
65f04656000000001203f611,normal,一起学习专业的古建筑知识,"[微笑R][微笑R][微笑R]建筑发展的历史长河中，中国古建筑早已自成流派和树立了自己的风格，其中最为典型和出名的分别是：
[向右R]徽派
[向右R]京派
[向右R]苏派
[向右R]晋派
[向右R]闽派
[向右R]川派
       ",,1710245462000,1710245462000,6554583a000000000200c3e9,传统营造,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30s61arnaim605pakb0t0hgv9iupfgn8,49074,36161,856,1273,,https://sns-img-al.xhscdn.com/25f9eaeb-469a-52b3-cce9-7462cf2e6f35,"中国古建筑,弘扬中华传统文化,浪漫生活的记录者,山西古建筑,民居,古建筑之美,传统建筑",1717587663647,https://www.xiaohongshu.com/explore/65f04656000000001203f611
65f250a3000000000d00d8e9,normal,"“国民才女”武亦姝高考只考了613分，很多人嘲笑她：“复旦都上不了，别说清华了”。然而有些人不知道，上海高考采用的是独立命题，其考试满分是660分，而不是全国卷的750分。将613分按照全国卷的评分标准计算，实际相当于696分。 9月份，武亦姝顺利进入了清华大学新雅学院就读。
武亦姝，一位16岁的少女，无意中参加了中国诗词大会，并在比赛中脱颖而出。她对古诗词的驾轻就熟，沉稳大气的气质也让人印象深刻。
主持人董卿也对着镜头赞叹武亦姝：“你的气质中蕴含着你读过的书、走过的路”。
然而在她的成长初期，武亦姝对传","“国民才女”武亦姝高考只考了613分，很多人嘲笑她：“复旦都上不了，别说清华了”。然而有些人不知道，上海高考采用的是独立命题，其考试满分是660分，而不是全国卷的750分。将613分按照全国卷的评分标准计算，实际相当于696分。 9月份，武亦姝顺利进入了清华大学新雅学院就读。
武亦姝，一位16岁的少女，无意中参加了中国诗词大会，并在比赛中脱颖而出。她对古诗词的驾轻就熟，沉稳大气的气质也让人印象深刻。
主持人董卿也对着镜头赞叹武亦姝：“你的气质中蕴含着你读过的书、走过的路”。
然而在她的成长初期，武亦姝对传统的学习方法显得格格不入。她在课堂上常常心不在焉，对教科书中的内容提不起兴趣，成绩也只是平平。这种状况一直持续到初中，甚至让人担心她是否能适应学校教育。
然而，一次偶然的机遇改变了一切。武亦姝的家人发现，她对中国古代的诗词有着浓厚的兴趣。这种兴趣激发了她对学习的热情。家长和老师们开始尝试新的教学方法，如通过古诗词游戏和朗诵来引导她学习，这些方法迅速点燃了她的学习热情。
随着时间的推移，武亦姝开始展现出在古诗词领域的非凡天赋。她能够背诵两千多首古诗词，这不仅仅体现了她出色的记忆力，更是对中华文化深厚情感的体现。她在诗词中找到了历史的回声和生活的智慧，逐渐地，她在其他学科领域也开始表现出色。
到了2019年，武亦姝参加了高考，尽管很多人觉得她的成绩在上海这样竞争激烈的环境中并不显眼，但她并没有气馁。尽管面对外界的讥笑和误解，她坚信每个人的路都是不同的，不能简单地用一个标准来衡量。
最终，武亦姝的努力和坚持得到了回报。她成功被清华大学录取，这一成就不仅是对她个人能力的证明，更是对那些一味追求分数的观念的有力反击。
武亦姝的故事深深地鼓舞了许多人，特别是那些在学习上遇到困难的学生和家长。她的经历证明了一个孩子的成长不应该仅仅被成绩所定义，更重要的是发掘他们的长处和潜力。
同时，这也反映了家庭教育的重要性。一个孩子的价值观、兴趣爱好甚至未来的人生选择，很大程度上受到家庭教育的影响。武亦姝的父母始终鼓励她追求自己的兴趣，支持她的决定，这种言传身教对她的成长起到了不可忽视的作用。
武亦姝的故事告诉我们，每个孩子都有自己的特长和热情，家庭和社会应该为他们提供支持和鼓励，让他们在自己热爱的领域中发光发热。
  ",,1710379171000,1710379172000,64b9e4ff000000002503516f,澎湃砰砰砰（申博ing）,https://sns-avatar-qc.xhscdn.com/avatar/6582c12e949f0091d1c1fff6.jpg,46649,5593,3356,356,,https://sns-img-bd.xhscdn.com/2c49780a-11b5-5514-660c-9938480a5a8a,"人物故事,中国诗词大会,上海春考",1717587663647,https://www.xiaohongshu.com/explore/65f250a3000000000d00d8e9
